reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks
2020-05-29,Boone,Park Place of Belvidere,5,0,Open,0.0,1
2020-05-29,Boone,Symphony Northwoods,84,11,Open,0.13095238095238096,1
2020-05-29,Champaign,Reflections Memory Care,8,0,Open,0.0,1
2020-05-29,Champaign,University Rehab Center,5,0,Open,0.0,1
2020-05-29,Christian,Villas of Holly Brook,2,0,Open,0.0,1
2020-05-29,Clinton,Carlyle HealthCare Center,85,15,Open,0.17647058823529413,1
2020-05-29,Clinton,Clinton Manor Living Facility,29,1,Open,0.034482758620689655,1
2020-05-29,Clinton,Warrren G Murray Develpmental Center,59,0,Open,0.0,1
2020-05-29,Coles,Charleston Rehab and Healthcare,76,13,Open,0.17105263157894737,1
2020-05-29,Coles,The Grove of Northbrook,5,0,Open,0.0,1
2020-05-29,Cook,Abington of Glenview,6,0,Open,0.0,1
2020-05-29,Cook,Addolorata Villa,86,10,Open,0.11627906976744186,1
2020-05-29,Cook,Albany Care,12,0,Open,0.0,1
2020-05-29,Cook,Alben Lincoln Park Nursing Home,4,0,Open,0.0,1
2020-05-29,Cook,Alden Estates Des Plaines,11,2,Open,0.18181818181818182,1
2020-05-29,Cook,Alden Estates of Barrington,3,0,Open,0.0,1
2020-05-29,Cook,Alden Estates of Evanston,4,1,Open,0.25,1
2020-05-29,Cook,Alden Estates of Northmoor,75,13,Open,0.17333333333333334,1
2020-05-29,Cook,Alden Estates of Orland Park,24,12,Open,0.5,1
2020-05-29,Cook,Alden Estates of Skokie,5,0,Open,0.0,1
2020-05-29,Cook,Alden Lakeland,13,1,Open,0.07692307692307693,1
2020-05-29,Cook,Alden Lincoln Park Rehab,68,8,Open,0.11764705882352941,1
2020-05-29,Cook,Alden North Shore,3,1,Open,0.3333333333333333,1
2020-05-29,Cook,Alden PoplarCreek,10,0,Open,0.0,1
2020-05-29,Cook,Alden Princeton Rehab & Health,45,10,Open,0.2222222222222222,1
2020-05-29,Cook,Alden Town Manor Care,7,0,Open,0.0,1
2020-05-29,Cook,Alden Village North,6,0,Open,0.0,1
2020-05-29,Cook,Alden Wentworth  Rehab & Healthcare Center,58,10,Open,0.1724137931034483,1
2020-05-29,Cook,All American Nursing Home,31,2,Open,0.06451612903225806,1
2020-05-29,Cook,Ambassador Nursing,101,10,Open,0.09900990099009901,1
2020-05-29,Cook,AMITA Health Holy Family Medical Center ,2,0,Open,0.0,1
2020-05-29,Cook,Aperion Care Burbank,5,1,Open,0.2,1
2020-05-29,Cook,Aperion Care Chicago Heights,8,1,Open,0.125,1
2020-05-29,Cook,Aperion Care Dolton,27,5,Open,0.18518518518518517,1
2020-05-29,Cook,Aperion Care Evanston,19,1,Open,0.05263157894736842,1
2020-05-29,Cook,Aperion Care Forest Park,19,1,Closed,0.05263157894736842,1
2020-05-29,Cook,Aperion Care International of Chicago,90,13,Open,0.14444444444444443,1
2020-05-29,Cook,Aperion Care Midlothian,2,0,Open,0.0,1
2020-05-29,Cook,Aperion Care Oak Lawn,82,18,Open,0.21951219512195122,1
2020-05-29,Cook,Aperion Care Plum Grove,25,2,Open,0.08,1
2020-05-29,Cook,Aperion Care West Ridge,18,8,Open,0.4444444444444444,1
2020-05-29,Cook,Arbour Health Care Center,48,1,Open,0.020833333333333332,1
2020-05-29,Cook,Arden Courts of Elk Grove,20,2,Open,0.1,1
2020-05-29,Cook,Arden Courts of Palos Heights,36,9,Open,0.25,1
2020-05-29,Cook,Arden Courts of South Holland ,23,2,Open,0.08695652173913043,1
2020-05-29,Cook,Artis Senior Living of Lakeview,34,8,Open,0.23529411764705882,1
2020-05-29,Cook,Asbury Court Senior Living,3,0,Open,0.0,1
2020-05-29,Cook,Astoria Place of Chicago,103,19,Open,0.18446601941747573,1
2020-05-29,Cook,Atria Glenview,2,0,Open,0.0,1
2020-05-29,Cook,Atrium Health Care Center,97,10,Open,0.10309278350515463,1
2020-05-29,Cook,Austin Oasis,33,3,Open,0.09090909090909091,1
2020-05-29,Cook,Autumn Green at Wright Campus,2,0,Open,0.0,1
2020-05-29,Cook,Avantara Evergreen Park,70,14,Open,0.2,1
2020-05-29,Cook,Avantara Park Ridge,3,1,Open,0.3333333333333333,1
2020-05-29,Cook,Avanti Wellness & Rehabilitation ,58,12,Open,0.20689655172413793,1
2020-05-29,Cook,Avenues to Independence,11,0,Open,0.0,1
2020-05-29,Cook,Balmoral Home,9,0,Open,0.0,1
2020-05-29,Cook,Barton Senior Living,2,0,Open,0.0,1
2020-05-29,Cook,Beacon Care Center,78,14,Open,0.1794871794871795,1
2020-05-29,Cook,Bella Terra Morton Grove,46,5,Open,0.10869565217391304,1
2020-05-29,Cook,Bella Terra Streamwood,6,1,Open,0.16666666666666666,1
