reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks
2020-06-26,Boone,Park Place of Belvidere,6,0,Open,0.0,1
2020-06-26,Boone,Symphony Northwoods,87,14,Open,0.16091954022988506,1
2020-06-26,Cass,Walker Nursing Home,16,0,Open,0.0,1
2020-06-26,Champaign,Champaign-Urbana Nursing and Rehab,3,0,Open,0.0,1
2020-06-26,Champaign,Reflections Memory Care,26,2,Open,0.07692307692307693,1
2020-06-26,Champaign,University Rehab Center,5,0,Closed,0.0,1
2020-06-26,Christian,Villas of Holly Brook,2,0,Closed,0.0,1
2020-06-26,Clinton,Carlyle HealthCare Center,85,16,Open,0.18823529411764706,1
2020-06-26,Clinton,Clinton Manor Living Facility,29,1,Open,0.034482758620689655,1
2020-06-26,Clinton,Villa Catherine,7,0,Open,0.0,1
2020-06-26,Clinton,Warrren G Murray Develpmental Center,61,0,Open,0.0,1
2020-06-26,Coles,Charleston Rehab and Healthcare,89,16,Open,0.1797752808988764,1
2020-06-26,Coles,Mattoon Healthcare,2,0,Open,0.0,1
2020-06-26,Cook,Abington of Glenview,7,1,Open,0.14285714285714285,1
2020-06-26,Cook,Addolorata Villa,105,17,Open,0.1619047619047619,1
2020-06-26,Cook,Albany Care,14,0,Open,0.0,1
2020-06-26,Cook,Alden Estates Des Plaines,13,2,Open,0.15384615384615385,1
2020-06-26,Cook,Alden Estates of Barrington,7,0,Open,0.0,1
2020-06-26,Cook,Alden Estates of Evanston,14,2,Open,0.14285714285714285,1
2020-06-26,Cook,Alden Estates of Northmoor,83,19,Open,0.2289156626506024,1
2020-06-26,Cook,Alden Estates of Orland Park,31,12,Open,0.3870967741935484,1
2020-06-26,Cook,Alden Estates of Skokie,5,0,Open,0.0,1
2020-06-26,Cook,Alden Lakeland,17,1,Open,0.058823529411764705,1
2020-06-26,Cook,Alden Lincoln Park Rehab,72,11,Open,0.1527777777777778,1
2020-06-26,Cook,Alden North Shore,3,1,Open,0.3333333333333333,1
2020-06-26,Cook,Alden PoplarCreek,34,7,Open,0.20588235294117646,1
2020-06-26,Cook,Alden Princeton Rehab & Health,50,10,Open,0.2,1
2020-06-26,Cook,Alden Town Manor Care,7,0,Open,0.0,1
2020-06-26,Cook,Alden Village North,6,0,Open,0.0,1
2020-06-26,Cook,Alden Wentworth  Rehab & Healthcare Center,69,13,Open,0.18840579710144928,1
2020-06-26,Cook,All American Nursing Home,42,4,Open,0.09523809523809523,1
2020-06-26,Cook,All Saints,2,0,Open,0.0,1
2020-06-26,Cook,Ambassador Nursing,113,11,Open,0.09734513274336283,1
2020-06-26,Cook,AMITA Health Holy Family Medical Center ,22,1,Open,0.045454545454545456,1
2020-06-26,Cook,Aperion Care Burbank,5,1,Open,0.2,1
2020-06-26,Cook,Aperion Care Chicago Heights,15,1,Open,0.06666666666666667,1
2020-06-26,Cook,Aperion Care Dolton,29,5,Open,0.1724137931034483,1
2020-06-26,Cook,Aperion Care Evanston,25,2,Open,0.08,1
2020-06-26,Cook,Aperion Care Forest Park,25,3,Open,0.12,1
2020-06-26,Cook,Aperion Care International of Chicago,122,20,Open,0.16393442622950818,1
2020-06-26,Cook,Aperion Care Midlothian,4,0,Open,0.0,1
2020-06-26,Cook,Aperion Care Oak Lawn,89,20,Open,0.2247191011235955,1
2020-06-26,Cook,Aperion Care Plum Grove,53,7,Open,0.1320754716981132,1
2020-06-26,Cook,Aperion Care West Ridge,33,12,Open,0.36363636363636365,1
2020-06-26,Cook,Arbour Health Care Center,55,3,Open,0.05454545454545454,1
2020-06-26,Cook,Arden Courts/Manor Care of South Holland ,51,7,Open,0.13725490196078433,1
2020-06-26,Cook,Arden Courts of Elk Grove,24,6,Open,0.25,1
2020-06-26,Cook,Arden Courts of Palos Heights,55,10,Open,0.18181818181818182,1
2020-06-26,Cook,Artis Senior Living of Lakeview,34,8,Open,0.23529411764705882,1
2020-06-26,Cook,Asbury Court Senior Living,6,1,Open,0.16666666666666666,1
2020-06-26,Cook,Aspire Living Prospect Heights,13,0,Open,0.0,1
2020-06-26,Cook,Astoria Place of Chicago,105,21,Open,0.2,1
2020-06-26,Cook,Atria Glenview,4,0,Open,0.0,1
2020-06-26,Cook,Atrium Health Care Center,103,10,Open,0.0970873786407767,1
2020-06-26,Cook,Austin Oasis,107,12,Open,0.11214953271028037,1
2020-06-26,Cook,Autumn Green at Wright Campus,2,0,Open,0.0,1
2020-06-26,Cook,Avantara Evergreen Park,79,21,Open,0.26582278481012656,1
2020-06-26,Cook,Avantara Park Ridge,4,2,Open,0.5,1
2020-06-26,Cook,Avanti Wellness & Rehabilitation ,94,17,Open,0.18085106382978725,1
2020-06-26,Cook,Avenues to Independence,11,0,Open,0.0,1
2020-06-26,Cook,Balmoral Home,20,0,Open,0.0,1
2020-06-26,Cook,Barton Senior Living,2,0,Open,0.0,1
2020-06-26,Cook,Beacon Care Center,87,14,Open,0.16091954022988506,1
2020-06-26,Cook,Beechwood Manor,3,0,Open,0.0,1
2020-06-26,Cook,Bella Terra Morton Grove,60,9,Open,0.15,1
2020-06-26,Cook,Bella Terra Streamwood,14,2,Open,0.14285714285714285,1
2020-06-26,Cook,Bella Terra Wheeling,31,5,Open,0.16129032258064516,1
2020-06-26,Cook,Bellhaven Nursing and Rehabilitation,90,9,Open,0.1,1
2020-06-26,Cook,Belmont Oak Park,6,2,Closed,0.3333333333333333,1
2020-06-26,Cook,Belmont Village Senior Living of Glenview,21,4,Open,0.19047619047619047,1
2020-06-26,Cook,Berkeley Nursing and Rehabilitation Center,4,3,Closed,0.75,1
2020-06-26,Cook,Bethesda Rehab and Senior Care,37,5,Open,0.13513513513513514,1
2020-06-26,Cook,Bickford of Tinley Park,2,0,Open,0.0,1
2020-06-26,Cook,Birchwood Plaza Nursing-Rehab,76,13,Open,0.17105263157894737,1
2020-06-26,Cook,Brandel Care Center,10,0,Open,0.0,1
2020-06-26,Cook,Bria Forest Edge,139,2,Open,0.014388489208633094,1
2020-06-26,Cook,BRIA of Chicago Heights,50,1,Open,0.02,1
2020-06-26,Cook,Bria of Palos Hills,95,16,Open,0.16842105263157894,1
2020-06-26,Cook,Bria Place of Indian Head Park,30,6,Open,0.2,1
2020-06-26,Cook,Bria River Oaks,97,2,Open,0.020618556701030927,1
2020-06-26,Cook,Bridgeview HC,49,15,Open,0.30612244897959184,1
2020-06-26,Cook,Brookdale Assisted living,5,1,Closed,0.2,1
2020-06-26,Cook,Brookdale Des Plaines,20,6,Open,0.3,1
2020-06-26,Cook,Brookdale Hoffman Estates,6,0,Open,0.0,1
2020-06-26,Cook,Brookdale - Lake Shore,8,0,Open,0.0,1
2020-06-26,Cook,Brookdale Northbrook ,4,3,Open,0.75,1
2020-06-26,Cook,Brookdale Orland Park,14,6,Open,0.42857142857142855,1
2020-06-26,Cook,Brookdale Prospect Heights,6,0,Open,0.0,1
2020-06-26,Cook,Brookdale Senior Living of Chicago,4,0,Open,0.0,1
2020-06-26,Cook,Bryn Mawr Care,13,0,Open,0.0,1
2020-06-26,Cook,Buckingham Pavilion,70,12,Open,0.17142857142857143,1
2020-06-26,Cook,Burbank Rehab - Vera Care Stickney,29,10,Open,0.3448275862068966,1
2020-06-26,Cook,California Gardens Nursing and Rehabilitation Cent,158,5,Open,0.03164556962025317,1
2020-06-26,Cook,Carlton at the Lake,125,17,Open,0.136,1
2020-06-26,Cook,Center Home for Hispanic Elderly,88,30,Open,0.3409090909090909,1
2020-06-26,Cook,Central Baptist Village,9,0,Open,0.0,1
2020-06-26,Cook,Central Nursing Home,106,17,Open,0.16037735849056603,1
2020-06-26,Cook,Chalet Living And Rehab Center,94,14,Open,0.14893617021276595,1
2020-06-26,Cook,Chicago Ridge Nursing and Rehab,52,16,Open,0.3076923076923077,1
2020-06-26,Cook,Citadel of Northbrook,24,2,Open,0.08333333333333333,1
2020-06-26,Cook,Citadel of Skokie,4,2,Open,0.5,1
2020-06-26,Cook,Citadel of Warren Park,22,4,Open,0.18181818181818182,1
2020-06-26,Cook,Citadel of Waterford,65,14,Open,0.2153846153846154,1
2020-06-26,Cook,Citadel of Wilmette,14,5,Open,0.35714285714285715,1
2020-06-26,Cook,City View Multi Care Center,252,14,Open,0.05555555555555555,1
2020-06-26,Cook,Clark Manor,108,13,Open,0.12037037037037036,1
2020-06-26,Cook,Community Care Nursing Home,87,10,Open,0.11494252873563218,1
2020-06-26,Cook,Continental Nursing and Rehabilitation Center,76,13,Open,0.17105263157894737,1
2020-06-26,Cook,Country Club Terrace,8,0,Open,0.0,1
2020-06-26,Cook,Countryside Nursing and Rehab Center,51,8,Open,0.1568627450980392,1
