reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks
2020-10-30,Adams,Chaddock,3,0,Closed,0.0,1
2020-10-30,Adams,Illinois Veterans Home,45,2,Open,0.044444444444444446,1
2020-10-30,Adams,Senior Center,4,2,Closed,0.5,1
2020-10-30,Adams,Good Samaritan Home,10,1,Open,0.1,1
2020-10-30,Adams,Adams Pointe Senior Living,4,0,Closed,0.0,1
2020-10-30,Adams,Bradford Villa,8,1,Closed,0.125,1
2020-10-30,Adams,Golden Good Shepperd Home,52,7,Open,0.1346153846153846,1
2020-10-30,Adams,Sunset Home,9,0,Open,0.0,1
2020-10-30,Adams,St Vincents Nursing Home,18,0,Open,0.0,1
2020-10-30,Adams,Cedarhurst,7,0,Open,0.0,1
2020-10-30,Bond,Greenville Nursing & Rehab,21,1,Open,0.047619047619047616,1
2020-10-30,Bond,Cedarhurst of Greenville,19,3,Open,0.15789473684210525,1
2020-10-30,Boone,Symphony Northwoods,89,16,Closed,0.1797752808988764,1
2020-10-30,Boone,Park Place of Belvidere,6,0,Closed,0.0,1
2020-10-30,Boone,Heritage of Woods,5,1,Open,0.2,1
2020-10-30,Boone,Maple Crest Care Center,5,0,Open,0.0,1
2020-10-30,Brown,Heritage Health,6,0,Open,0.0,1
2020-10-30,Bureau,St. Margarets Living Center,3,0,Closed,0.0,1
2020-10-30,Bureau,Aperion Care- Princeton,15,1,Open,0.06666666666666667,1
2020-10-30,Carroll,Big Meadows Nursing Home,53,2,Open,0.03773584905660377,1
2020-10-30,Carroll,Allure of Mount Carroll,37,7,Open,0.1891891891891892,1
2020-10-30,Cass,Walker Nursing Home,57,11,Closed,0.19298245614035087,1
2020-10-30,Cass,Heritage Health,9,0,Open,0.0,1
2020-10-30,Champaign,University Rehab Center,5,0,Closed,0.0,1
2020-10-30,Champaign,Reflections Memory Care,28,4,Closed,0.14285714285714285,1
2020-10-30,Champaign,Champaign-Urbana Nursing and Rehab,4,1,Closed,0.25,1
2020-10-30,Champaign,Villas of Hollybrook-Rantoul,5,0,Closed,0.0,1
2020-10-30,Champaign,Country Health and Rehab,7,0,Closed,0.0,1
2020-10-30,Champaign,Green House Homes at Clark-Lindsey,2,0,Closed,0.0,1
2020-10-30,Champaign,Illini Heritage Rehab and Health,2,0,Closed,0.0,1
2020-10-30,Champaign,Meadowbrook at Clark-Lindsey,7,0,Closed,0.0,1
2020-10-30,Champaign,Champaign Urbana Nursing and Rehab,15,1,Open,0.06666666666666667,1
2020-10-30,Champaign,Bickford Senior Living,10,3,Closed,0.3,1
2020-10-30,Champaign,University Rehabilitation Center,5,0,Open,0.0,1
2020-10-30,Champaign,Country Health and Rehab,2,0,Closed,0.0,1
2020-10-30,Champaign,Brookdale Urbana,7,1,Open,0.14285714285714285,1
2020-10-30,Champaign,Meadowbrook at Clark-Lindsey,7,0,Open,0.0,1
2020-10-30,Champaign,Evergreen Place,6,0,Open,0.0,1
2020-10-30,Champaign,Green House Homes at Clark-Lindsey,3,0,Open,0.0,1
2020-10-30,Christian,Villas of Holly Brook,2,0,Closed,0.0,1
2020-10-30,Christian,Taylorville Estates,2,0,Open,0.0,1
2020-10-30,Christian,Taylorville Hickory Estates,2,0,Open,0.0,1
2020-10-30,Christian,Heritage Health of Pana,2,0,Open,0.0,1
2020-10-30,Christian,Prairie Rose,2,0,Open,0.0,1
2020-10-30,Christian,taylorville care center,88,15,Open,0.17045454545454544,1
2020-10-30,Christian,Taylorville Skilled Nursing (fka Meadow Manor),53,4,Open,0.07547169811320754,1
2020-10-30,Christian,Lifes Journey,8,2,Open,0.25,1
2020-10-30,Christian,Hickory Estates of Pana,2,0,Open,0.0,1
2020-10-30,Clark,Villas of Holly Brook Marshall,8,0,Open,0.0,1
2020-10-30,Clark,Marshall Rehab,3,0,Open,0.0,1
2020-10-30,Clark,Heartland Manor Nursing home,54,12,Open,0.2222222222222222,1
2020-10-30,Clay,Flora Gardens,61,11,Open,0.18032786885245902,1
2020-10-30,Clinton,Carlyle HealthCare Center,85,15,Closed,0.17647058823529413,1
2020-10-30,Clinton,Warrren G Murray Develpmental Center,62,0,Closed,0.0,1
2020-10-30,Clinton,Clinton Manor Living Facility,31,1,Closed,0.03225806451612903,1
2020-10-30,Clinton,Villa Catherine,7,0,Closed,0.0,1
2020-10-30,Clinton,Clinton Manor Living Facility,13,0,Closed,0.0,1
2020-10-30,Clinton,Warren G Murray Developmental Center,2,0,Closed,0.0,1
2020-10-30,Clinton,Carlyle Healthcare Center,7,0,Open,0.0,1
2020-10-30,Clinton,Warren G. Murray Developmental Center,6,0,Open,0.0,1
2020-10-30,Clinton,Breese Nursing Home,38,1,Open,0.02631578947368421,1
2020-10-30,Clinton,Aviston Countryside Manor,14,1,Open,0.07142857142857142,1
2020-10-30,Coles,Charleston Rehab and Healthcare,95,17,Closed,0.17894736842105263,1
2020-10-30,Coles,Mattoon Healthcare,2,0,Closed,0.0,1
2020-10-30,Coles,Odd Fellow Rebekah,28,5,Closed,0.17857142857142858,1
2020-10-30,Coles,Villas of Holly,7,0,Closed,0.0,1
2020-10-30,Coles,Mattoon Healthcare,3,0,Closed,0.0,1
2020-10-30,Coles,Hilltop Skilled Nursing,70,5,Closed,0.07142857142857142,1
2020-10-30,Coles,Copper Creek Cottages,22,5,Open,0.22727272727272727,1
2020-10-30,Coles,Mattoon Rehabilitation and Health Care Center,72,1,Open,0.013888888888888888,1
2020-10-30,Cook,Three Crown Park ,48,8,Closed,0.16666666666666666,1
2020-10-30,Cook,The Admiral at the Lake,50,6,Open,0.12,1
2020-10-30,Cook,Covenant Enabling Residence,6,0,Closed,0.0,1
2020-10-30,Cook,Presence MaryHaven,13,4,Closed,0.3076923076923077,1
2020-10-30,Cook,Bridgeview HC,66,15,Closed,0.22727272727272727,1
2020-10-30,Cook,Pershing Garden,13,4,Closed,0.3076923076923077,1
2020-10-30,Cook,Aperion Care Forest Park,54,6,Open,0.1111111111111111,1
2020-10-30,Cook,ManorCare Palos Heights East,67,12,Closed,0.1791044776119403,1
2020-10-30,Cook,Community Care Nursing Home,81,9,Closed,0.1111111111111111,1
2020-10-30,Cook,Westchester Health and Rehabilitation Center,46,12,Closed,0.2608695652173913,1
2020-10-30,Cook,Ludeman Developmental Center,263,9,Closed,0.034220532319391636,1
2020-10-30,Cook,Warren Barr Lincoln Park,56,11,Closed,0.19642857142857142,1
2020-10-30,Cook,Good Shepherd Manor,3,1,Closed,0.3333333333333333,1
2020-10-30,Cook,Lexington of Chicago Ridge,23,12,Closed,0.5217391304347826,1
2020-10-30,Cook,Summit of Uptown,35,15,Closed,0.42857142857142855,1
2020-10-30,Cook,Brookdale Des Plaines,20,7,Closed,0.35,1
2020-10-30,Cook,Evergreen Senior Living,9,4,Closed,0.4444444444444444,1
2020-10-30,Cook,Madden Mental Health Center,9,0,Closed,0.0,1
2020-10-30,Cook,New City Supportive Living,2,0,Open,0.0,1
2020-10-30,Cook,Alden Lakeland,14,2,Closed,0.14285714285714285,1
