County,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities
Cook,Ludeman Developmental Center,2020-05-29,316,10,0.03164556962025317,1,1
Cook,City View Multi Care Center,2020-05-29,243,13,0.053497942386831275,1,1
Cook,Woodbridge Nursing Pavilion,2020-05-29,218,33,0.15137614678899083,1,1
Cook,Symphony at Midway,2020-05-29,211,17,0.08056872037914692,1,1
Cook,Peterson Park Health Care,2020-05-29,202,31,0.15346534653465346,1,1
Cook,Symphony of Morgan Park,2020-05-29,190,20,0.10526315789473684,1,1
Will,Meadowbrook Manor of Bolingbrook,2020-05-29,188,40,0.2127659574468085,1,1
Cook,Elevate Care Chicago North,2020-05-29,171,29,0.1695906432748538,1,1
Cook,Symphony of Lincoln Park,2020-05-29,170,22,0.12941176470588237,1,1
Cook,Symphony of South Shore,2020-05-29,166,19,0.1144578313253012,1,1
DuPage,Manorcare Hinsdale,2020-05-29,165,28,0.1696969696969697,1,1
Cook,Niles Nursing and Rehab Center,2020-05-29,158,33,0.2088607594936709,1,1
Cook,California Gardens Nursing and Rehabilitation Cent,2020-05-29,156,4,0.02564102564102564,1,1
Cook,Mayfield Care Center,2020-05-29,153,18,0.11764705882352941,1,1
Cook,Villa at Windsor Park,2020-05-29,153,37,0.24183006535947713,1,1
Lake,Avantara Long Grove,2020-05-29,146,13,0.08904109589041095,1,1
Kankakee,Samuel H. Shapiro Developmental Center,2020-05-29,138,1,0.007246376811594203,1,1
Kane,Tower Hill Healthcare Center,2020-05-29,134,15,0.11194029850746269,1,1
DuPage,Bria of Westmont,2020-05-29,133,20,0.15037593984962405,1,1
Will,symphony of joliet,2020-05-29,132,25,0.1893939393939394,1,1
Cook,Bria Forest Edge,2020-05-29,132,2,0.015151515151515152,1,1
Kane,Bria of Geneva,2020-05-29,132,26,0.19696969696969696,1,1
Cook,Fairmont Care,2020-05-29,121,24,0.19834710743801653,1,1
Cook,Mosaic of Lakeshore,2020-05-29,119,26,0.2184873949579832,1,1
Sangamon,Villa East,2020-05-29,119,23,0.19327731092436976,1,1
Cook,Uptown Health Center,2020-05-29,118,16,0.13559322033898305,1,1
