reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks
2020-06-12,Boone,Park Place of Belvidere,6,0,Open,0.0,1
2020-06-12,Boone,Symphony Northwoods,87,13,Open,0.14942528735632185,1
2020-06-12,Champaign,Champaign-Urbana Nursing and Rehab,2,0,Open,0.0,1
2020-06-12,Champaign,Reflections Memory Care,12,1,Open,0.08333333333333333,1
2020-06-12,Champaign,University Rehab Center,5,0,Open,0.0,1
2020-06-12,Christian,Villas of Holly Brook,2,0,Open,0.0,1
2020-06-12,Clinton,Carlyle HealthCare Center,85,16,Open,0.18823529411764706,1
2020-06-12,Clinton,Clinton Manor Living Facility,29,1,Open,0.034482758620689655,1
2020-06-12,Clinton,Villa Catherine,4,0,Open,0.0,1
2020-06-12,Clinton,Warrren G Murray Develpmental Center,61,0,Open,0.0,1
2020-06-12,Coles,Charleston Rehab and Healthcare,82,16,Open,0.1951219512195122,1
2020-06-12,Coles,Mattoon Healthcare,2,0,Open,0.0,1
2020-06-12,Cook,Abington of Glenview,6,0,Open,0.0,1
2020-06-12,Cook,Addolorata Villa,93,14,Open,0.15053763440860216,1
2020-06-12,Cook,Albany Care,13,0,Open,0.0,1
2020-06-12,Cook,Alden Estates Des Plaines,13,2,Open,0.15384615384615385,1
2020-06-12,Cook,Alden Estates of Barrington,5,0,Open,0.0,1
2020-06-12,Cook,Alden Estates of Evanston,13,2,Open,0.15384615384615385,1
2020-06-12,Cook,Alden Estates of Northmoor,81,19,Open,0.2345679012345679,1
2020-06-12,Cook,Alden Estates of Orland Park,25,12,Open,0.48,1
2020-06-12,Cook,Alden Estates of Skokie,5,0,Open,0.0,1
2020-06-12,Cook,Alden Lakeland,16,1,Open,0.0625,1
2020-06-12,Cook,Alden Lincoln Park Rehab,71,10,Open,0.14084507042253522,1
2020-06-12,Cook,Alden North Shore,3,1,Open,0.3333333333333333,1
2020-06-12,Cook,Alden PoplarCreek,22,4,Open,0.18181818181818182,1
2020-06-12,Cook,Alden Princeton Rehab & Health,48,10,Open,0.20833333333333334,1
2020-06-12,Cook,Alden Town Manor Care,7,0,Open,0.0,1
2020-06-12,Cook,Alden Village North,6,0,Open,0.0,1
2020-06-12,Cook,Alden Wentworth  Rehab & Healthcare Center,65,13,Open,0.2,1
2020-06-12,Cook,All American Nursing Home,33,4,Open,0.12121212121212122,1
2020-06-12,Cook,All Saints,2,0,Open,0.0,1
2020-06-12,Cook,Ambassador Nursing,101,11,Open,0.10891089108910891,1
2020-06-12,Cook,AMITA Health Holy Family Medical Center ,19,0,Open,0.0,1
2020-06-12,Cook,Aperion Care Burbank,5,1,Open,0.2,1
2020-06-12,Cook,Aperion Care Chicago Heights,13,1,Open,0.07692307692307693,1
