reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks,county-facName,CMS_ProvNum
2020-08-07,Adams,Good Samaritan Home,2,0,Open,0.0,1,ADAMS-GOOD SAMARITAN HOME,145773
2020-08-07,Adams,Illinois Veterans Home,18,0,Open,0.0,1,ADAMS-ILLINOIS VETERANS HOME,No Match
2020-08-07,Adams,Senior Center,4,2,Open,0.5,1,ADAMS-SENIOR CENTER,No Match
2020-08-07,Bond,Greenville Nursing & Rehab,4,0,Open,0.0,1,BOND-GREENVILLE NURSING & REHAB,145909
2020-08-07,Boone,Park Place of Belvidere,6,0,Open,0.0,1,BOONE-PARK PLACE OF BELVIDERE,146071
2020-08-07,Boone,Symphony Northwoods,89,16,Open,0.1797752808988764,1,BOONE-SYMPHONY NORTHWOODS,No Match
2020-08-07,Bureau,St. Margarets Living Center,3,0,Open,0.0,1,BUREAU-ST. MARGARETS LIVING CENTER,No Match
2020-08-07,Carroll,Big Meadows Nursing Home,18,4,Open,0.2222222222222222,1,CARROLL-BIG MEADOWS NURSING HOME,14E701
2020-08-07,Cass,Heritage Health,2,0,Open,0.0,1,CASS-HERITAGE HEALTH,No Match
2020-08-07,Cass,Walker Nursing Home,59,11,Open,0.1864406779661017,1,CASS-WALKER NURSING HOME,146100
2020-08-07,Champaign,Champaign-Urbana Nursing and Rehab,4,1,Open,0.25,1,CHAMPAIGN-CHAMPAIGN-URBANA NURSING AND REHAB,145439
2020-08-07,Champaign,Country Health and Rehab,7,0,Open,0.0,1,CHAMPAIGN-COUNTRY HEALTH AND REHAB,145708
2020-08-07,Champaign,Green House Homes at Clark-Lindsey,2,0,Open,0.0,1,CHAMPAIGN-GREEN HOUSE HOMES AT CLARK-LINDSEY,No Match
2020-08-07,Champaign,Reflections Memory Care,28,4,Closed,0.14285714285714285,1,CHAMPAIGN-REFLECTIONS MEMORY CARE,No Match
2020-08-07,Champaign,University Rehab Center,5,0,Closed,0.0,1,CHAMPAIGN-UNIVERSITY REHAB CENTER,145364
2020-08-07,Champaign,Villas of Hollybrook-Rantoul,5,0,Open,0.0,1,CHAMPAIGN-VILLAS OF HOLLYBROOK-RANTOUL,No Match
2020-08-07,Christian,Villas of Holly Brook,2,0,Closed,0.0,1,CHRISTIAN-VILLAS OF HOLLY BROOK,No Match
2020-08-07,Clark,Villas of Holly Brook Marshall,7,0,Open,0.0,1,CLARK-VILLAS OF HOLLY BROOK MARSHALL,No Match
2020-08-07,Clinton,Carlyle HealthCare Center,85,15,Closed,0.17647058823529413,1,CLINTON-CARLYLE HEALTHCARE CENTER,145729
