reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks
2020-10-23,Adams,Chaddock,3,0,Closed,0.0,1
2020-10-23,Adams,Illinois Veterans Home,45,2,Open,0.044444444444444446,1
2020-10-23,Adams,Senior Center,4,2,Closed,0.5,1
2020-10-23,Adams,Good Samaritan Home,10,1,Open,0.1,1
2020-10-23,Adams,Adams Pointe Senior Living,4,0,Closed,0.0,1
2020-10-23,Adams,Bradford Villa,8,1,Closed,0.125,1
2020-10-23,Adams,Golden Good Shepperd Home,51,4,Open,0.0784313725490196,1
2020-10-23,Adams,Sunset Home,9,0,Open,0.0,1
2020-10-23,Adams,St Vincents Nursing Home,18,0,Open,0.0,1
2020-10-23,Adams,Cedarhurst,7,0,Open,0.0,1
2020-10-23,Bond,Greenville Nursing & Rehab,21,1,Open,0.047619047619047616,1
2020-10-23,Bond,Cedarhurst of Greenville,19,3,Open,0.15789473684210525,1
2020-10-23,Boone,Symphony Northwoods,89,16,Closed,0.1797752808988764,1
2020-10-23,Boone,Park Place of Belvidere,6,0,Closed,0.0,1
2020-10-23,Boone,Heritage of Woods,5,1,Open,0.2,1
2020-10-23,Brown,Heritage Health,6,0,Open,0.0,1
2020-10-23,Bureau,St. Margarets Living Center,4,0,Closed,0.0,1
2020-10-23,Bureau,Aperion Care- Princeton,15,1,Open,0.06666666666666667,1
2020-10-23,Carroll,Big Meadows Nursing Home,53,2,Open,0.03773584905660377,1
2020-10-23,Carroll,Allure of Mount Carroll,34,2,Open,0.058823529411764705,1
2020-10-23,Cass,Walker Nursing Home,57,11,Closed,0.19298245614035087,1
2020-10-23,Cass,Heritage Health,9,0,Open,0.0,1
2020-10-23,Champaign,University Rehab Center,5,0,Closed,0.0,1
2020-10-23,Champaign,Reflections Memory Care,28,4,Closed,0.14285714285714285,1
2020-10-23,Champaign,Champaign-Urbana Nursing and Rehab,4,1,Closed,0.25,1
2020-10-23,Champaign,Villas of Hollybrook-Rantoul,5,0,Closed,0.0,1
2020-10-23,Champaign,Country Health and Rehab,7,0,Closed,0.0,1
2020-10-23,Champaign,Green House Homes at Clark-Lindsey,2,0,Closed,0.0,1
2020-10-23,Champaign,Illini Heritage Rehab and Health,2,0,Closed,0.0,1
2020-10-23,Champaign,Meadowbrook at Clark-Lindsey,7,0,Closed,0.0,1
2020-10-23,Champaign,Champaign Urbana Nursing and Rehab,15,1,Open,0.06666666666666667,1
2020-10-23,Champaign,Bickford Senior Living,10,3,Closed,0.3,1
2020-10-23,Champaign,University Rehabilitation Center,5,0,Open,0.0,1
2020-10-23,Champaign,Country Health and Rehab,2,0,Closed,0.0,1
2020-10-23,Champaign,Brookdale Urbana,7,1,Open,0.14285714285714285,1
2020-10-23,Champaign,Meadowbrook at Clark-Lindsey,7,0,Open,0.0,1
2020-10-23,Champaign,Evergreen Place,6,0,Open,0.0,1
2020-10-23,Champaign,Green House Homes at Clark-Lindsey,3,0,Open,0.0,1
2020-10-23,Christian,Villas of Holly Brook,2,0,Closed,0.0,1
2020-10-23,Christian,Taylorville Estates,2,0,Open,0.0,1
2020-10-23,Christian,Taylorville Hickory Estates,2,0,Open,0.0,1
2020-10-23,Christian,Heritage Health of Pana,2,0,Open,0.0,1
2020-10-23,Christian,Prairie Rose,2,0,Open,0.0,1
2020-10-23,Christian,taylorville care center,88,12,Open,0.13636363636363635,1
2020-10-23,Christian,Taylorville Skilled Nursing (fka Meadow Manor),53,4,Open,0.07547169811320754,1
2020-10-23,Christian,Lifes Journey,8,2,Open,0.25,1
2020-10-23,Clark,Villas of Holly Brook Marshall,8,0,Open,0.0,1
2020-10-23,Clark,Marshall Rehab,3,0,Open,0.0,1
2020-10-23,Clark,Heartland Manor Nursing home,54,7,Open,0.12962962962962962,1
2020-10-23,Clay,Flora Gardens,55,11,Open,0.2,1
