reporting_date,County,FacilityName,confirmed_cases,deaths,status,CFR,outbreaks
2020-08-07,Adams,Good Samaritan Home,2,0,Open,0.0,1
2020-08-07,Adams,Illinois Veterans Home,18,0,Open,0.0,1
2020-08-07,Adams,Senior Center,4,2,Open,0.5,1
2020-08-07,Bond,Greenville Nursing & Rehab,4,0,Open,0.0,1
2020-08-07,Boone,Park Place of Belvidere,6,0,Open,0.0,1
2020-08-07,Boone,Symphony Northwoods,89,16,Open,0.1797752808988764,1
2020-08-07,Bureau,St. Margarets Living Center,3,0,Open,0.0,1
2020-08-07,Carroll,Big Meadows Nursing Home,18,4,Open,0.2222222222222222,1
2020-08-07,Cass,Heritage Health,2,0,Open,0.0,1
2020-08-07,Cass,Walker Nursing Home,59,11,Open,0.1864406779661017,1
2020-08-07,Champaign,Champaign-Urbana Nursing and Rehab,4,1,Open,0.25,1
2020-08-07,Champaign,Country Health and Rehab,7,0,Open,0.0,1
2020-08-07,Champaign,Green House Homes at Clark-Lindsey,2,0,Open,0.0,1
2020-08-07,Champaign,Reflections Memory Care,28,4,Closed,0.14285714285714285,1
2020-08-07,Champaign,University Rehab Center,5,0,Closed,0.0,1
2020-08-07,Champaign,Villas of Hollybrook-Rantoul,5,0,Open,0.0,1
2020-08-07,Christian,Villas of Holly Brook,2,0,Closed,0.0,1
2020-08-07,Clark,Villas of Holly Brook Marshall,7,0,Open,0.0,1
2020-08-07,Clinton,Carlyle HealthCare Center,85,15,Closed,0.17647058823529413,1
2020-08-07,Clinton,Clinton Manor Living Facility,31,1,Open,0.03225806451612903,1
2020-08-07,Clinton,Villa Catherine,7,0,Closed,0.0,1
2020-08-07,Clinton,Warrren G Murray Develpmental Center,62,0,Open,0.0,1
2020-08-07,Coles,Charleston Rehab and Healthcare,93,17,Open,0.1827956989247312,1
2020-08-07,Coles,CTF Illinois,3,0,Open,0.0,1
2020-08-07,Coles,Mattoon Healthcare,2,0,Closed,0.0,1
2020-08-07,Coles,Odd Fellow Rebekah,11,2,Open,0.18181818181818182,1
2020-08-07,Cook,Abington of Glenview,11,1,Closed,0.09090909090909091,1
2020-08-07,Cook,Addolorata Villa,105,18,Closed,0.17142857142857143,1
2020-08-07,Cook,Alden Estates Des Plaines,13,2,Open,0.15384615384615385,1
2020-08-07,Cook,Alden Estates of Barrington,13,0,Open,0.0,1
2020-08-07,Cook,Alden Estates of Evanston,18,2,Open,0.1111111111111111,1
2020-08-07,Cook,Alden Estates of Northmoor,89,18,Open,0.20224719101123595,1
2020-08-07,Cook,Alden Estates of Orland Park,39,13,Open,0.3333333333333333,1
2020-08-07,Cook,Alden Estates of Skokie,6,0,Closed,0.0,1
2020-08-07,Cook,Alden Estates of Skokie ,3,0,Open,0.0,1
2020-08-07,Cook,Alden Lakeland,29,2,Open,0.06896551724137931,1
2020-08-07,Cook,Alden Lincoln Park Rehab,74,12,Closed,0.16216216216216217,1
2020-08-07,Cook,Alden North Shore,2,0,Closed,0.0,1
2020-08-07,Cook,Alden North Shore ,4,0,Open,0.0,1
2020-08-07,Cook,Alden PoplarCreek,83,25,Open,0.30120481927710846,1
2020-08-07,Cook,Alden Princeton Rehab & Health,54,12,Open,0.2222222222222222,1
2020-08-07,Cook,Alden Town Manor Care,7,0,Open,0.0,1
2020-08-07,Cook,Alden Village North,7,0,Open,0.0,1
2020-08-07,Cook,Alden Wentworth  Rehab & Healthcare Center,78,15,Open,0.19230769230769232,1
2020-08-07,Cook,All American Nursing Home,44,4,Open,0.09090909090909091,1
2020-08-07,Cook,All Saints,2,0,Open,0.0,1
2020-08-07,Cook,Ambassador Nursing,124,11,Open,0.08870967741935484,1
2020-08-07,Cook,AMITA Health Holy Family Medical Center ,29,1,Open,0.034482758620689655,1
2020-08-07,Cook,Aperion Care Burbank,5,1,Closed,0.2,1
2020-08-07,Cook,Aperion Care Chicago Heights,16,1,Open,0.0625,1
2020-08-07,Cook,Aperion Care Dolton,31,5,Open,0.16129032258064516,1
2020-08-07,Cook,Aperion Care Evanston,25,2,Closed,0.08,1
2020-08-07,Cook,Aperion Care Forest Park,39,4,Open,0.10256410256410256,1
2020-08-07,Cook,Aperion Care International of Chicago,138,23,Open,0.16666666666666666,1
2020-08-07,Cook,Aperion Care Midlothian,5,0,Open,0.0,1
2020-08-07,Cook,Aperion Care Oak Lawn,99,21,Open,0.21212121212121213,1
2020-08-07,Cook,Aperion Care Plum Grove,58,19,Open,0.3275862068965517,1
2020-08-07,Cook,Aperion Care West Ridge,35,13,Open,0.37142857142857144,1
2020-08-07,Cook,Arbour Health Care Center,62,3,Open,0.04838709677419355,1
2020-08-07,Cook,Arden Courts/Manor Care of South Holland ,68,8,Open,0.11764705882352941,1
2020-08-07,Cook,Arden Courts of Elk Grove,31,8,Open,0.25806451612903225,1
2020-08-07,Cook,Arden Courts of Palos Heights,55,10,Open,0.18181818181818182,1
2020-08-07,Cook,Artis Senior Living of Lakeview,34,8,Open,0.23529411764705882,1
2020-08-07,Cook,Asbury Court Senior Living,6,1,Open,0.16666666666666666,1
2020-08-07,Cook,Aspire Living Prospect Heights,13,0,Open,0.0,1
2020-08-07,Cook,Astoria Place of Chicago,104,21,Closed,0.20192307692307693,1
2020-08-07,Cook,Atria Glenview,4,0,Open,0.0,1
2020-08-07,Cook,Atrium Health Care Center,102,10,Closed,0.09803921568627451,1
2020-08-07,Cook,Austin Oasis,113,15,Open,0.13274336283185842,1
2020-08-07,Cook,Autumn Green at Wright Campus,2,0,Open,0.0,1
2020-08-07,Cook,Avantara Evergreen Park,87,21,Open,0.2413793103448276,1
2020-08-07,Cook,Avantara Park Ridge,4,2,Open,0.5,1
2020-08-07,Cook,Avanti Wellness & Rehabilitation ,107,17,Open,0.1588785046728972,1
2020-08-07,Cook,Avenues to Independence,14,0,Open,0.0,1
2020-08-07,Cook,Balmoral Home,22,0,Open,0.0,1
2020-08-07,Cook,Barton Senior Living,2,0,Open,0.0,1
2020-08-07,Cook,Beacon Care Center,85,14,Closed,0.16470588235294117,1
2020-08-07,Cook,Beechwood Manor,3,0,Open,0.0,1
2020-08-07,Cook,Bella Terra Morton Grove,70,11,Open,0.15714285714285714,1
2020-08-07,Cook,Bella Terra Streamwood,16,3,Open,0.1875,1
2020-08-07,Cook,Bella Terra Wheeling,64,15,Open,0.234375,1
2020-08-07,Cook,Bellhaven Nursing and Rehabilitation,94,9,Open,0.09574468085106383,1
2020-08-07,Cook,Bellwood Development Center,2,0,Closed,0.0,1
2020-08-07,Cook,Belmont Oak Park,6,2,Closed,0.3333333333333333,1
2020-08-07,Cook,Belmont Village Senior Living of Glenview,25,5,Open,0.2,1
2020-08-07,Cook,Berkeley Nursing and Rehabilitation Center,4,3,Closed,0.75,1
2020-08-07,Cook,Bethesda Rehab and Senior Care,46,6,Open,0.13043478260869565,1
2020-08-07,Cook,Bickford of Tinley Park,2,0,Open,0.0,1
2020-08-07,Cook,Birchwood Plaza Nursing-Rehab,87,15,Open,0.1724137931034483,1
2020-08-07,Cook,Brandel Care Center,10,0,Open,0.0,1
2020-08-07,Cook,Bria Forest Edge,152,2,Open,0.013157894736842105,1
2020-08-07,Cook,BRIA of Chicago Heights,60,1,Open,0.016666666666666666,1
2020-08-07,Cook,Bria of Palos Hills,102,18,Open,0.17647058823529413,1
2020-08-07,Cook,Bria Place of Indian Head Park,32,7,Open,0.21875,1
2020-08-07,Cook,Bria River Oaks,103,2,Open,0.019417475728155338,1
2020-08-07,Cook,Bridgeview HC,64,15,Open,0.234375,1
2020-08-07,Cook,Brookdale Assisted living,5,1,Closed,0.2,1
2020-08-07,Cook,Brookdale Des Plaines,21,6,Open,0.2857142857142857,1
2020-08-07,Cook,Brookdale Hoffman Estates,11,0,Open,0.0,1
2020-08-07,Cook,Brookdale - Lake Shore,8,0,Open,0.0,1
2020-08-07,Cook,Brookdale Northbrook ,5,3,Open,0.6,1
2020-08-07,Cook,Brookdale Orland Park,15,6,Open,0.4,1
2020-08-07,Cook,Brookdale Prospect Heights,6,0,Open,0.0,1
2020-08-07,Cook,Bryn Mawr Care,13,0,Open,0.0,1
2020-08-07,Cook,Buckingham Pavilion,72,13,Open,0.18055555555555555,1
2020-08-07,Cook,Burbank Rehab - Vera Care Stickney,39,10,Open,0.2564102564102564,1
2020-08-07,Cook,California Gardens Nursing and Rehabilitation Cent,161,5,Open,0.031055900621118012,1
2020-08-07,Cook,Calumet City Terrace,3,0,Open,0.0,1
2020-08-07,Cook,Carlton at the Lake,122,19,Open,0.1557377049180328,1
2020-08-07,Cook,Center Home for Hispanic Elderly,97,30,Open,0.30927835051546393,1
2020-08-07,Cook,Central Baptist Village,12,1,Open,0.08333333333333333,1
2020-08-07,Cook,Central Nursing Home,111,17,Open,0.15315315315315314,1
2020-08-07,Cook,Chalet Living And Rehab Center,97,14,Open,0.14432989690721648,1
2020-08-07,Cook,Chicago Ridge Nursing and Rehab,54,16,Open,0.2962962962962963,1
2020-08-07,Cook,Citadel of Northbrook,33,2,Open,0.06060606060606061,1
2020-08-07,Cook,Citadel of Skokie,9,2,Closed,0.2222222222222222,1
2020-08-07,Cook,Citadel of Warren Park,24,4,Closed,0.16666666666666666,1
2020-08-07,Cook,Citadel of Waterford,70,14,Open,0.2,1
2020-08-07,Cook,Citadel of Wilmette,17,5,Open,0.29411764705882354,1
2020-08-07,Cook,City View Multi Care Center,252,14,Open,0.05555555555555555,1
2020-08-07,Cook,Clark Manor,127,15,Open,0.11811023622047244,1
2020-08-07,Cook,Clearbrook West,3,1,Closed,0.3333333333333333,1
2020-08-07,Cook,Clear Oaks Senior Living,3,0,Open,0.0,1
